"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2020","42.75","47.41","47.69","42.72","-","-9.88%"
"Apr 07, 2020","43.74","42.94","43.95","41.49","-","2.30%"
"Apr 08, 2020","42.52","43.74","43.88","42.48","-","-2.78%"
"Apr 09, 2020","42.92","42.56","43.08","42.41","-","0.94%"
"Apr 10, 2020","43.46","42.97","44.54","42.85","-","1.27%"
"Apr 11, 2020","43.44","43.44","43.94","43.00","-","-0.07%"
"Apr 12, 2020","43.56","43.47","43.79","43.09","-","0.29%"
"Apr 13, 2020","43.76","43.53","44.24","43.16","-","0.45%"
"Apr 14, 2020","43.36","43.69","43.81","42.97","-","-0.92%"
"Apr 15, 2020","43.31","43.43","43.80","42.74","-","-0.11%"
"Apr 16, 2020","41.21","43.21","43.55","40.50","-","-4.84%"
"Apr 17, 2020","41.19","41.17","41.86","40.84","-","-0.04%"
"Apr 18, 2020","38.70","41.10","41.25","38.41","-","-6.06%"
"Apr 19, 2020","39.58","38.67","40.10","38.50","-","2.29%"
"Apr 20, 2020","40.14","39.56","40.58","38.71","-","1.40%"
"Apr 21, 2020","40.07","40.19","40.33","39.57","-","-0.16%"
"Apr 22, 2020","38.98","40.18","40.20","38.82","-","-2.72%"
"Apr 23, 2020","40.36","38.99","40.59","38.43","-","3.52%"
"Apr 24, 2020","40.02","40.41","40.41","39.85","-","-0.83%"
"Apr 25, 2020","38.84","40.05","40.13","38.62","-","-2.95%"
"Apr 26, 2020","38.98","38.86","39.24","38.57","-","0.37%"
"Apr 27, 2020","39.59","39.10","40.20","38.94","-","1.54%"
"Apr 28, 2020","39.40","39.59","39.85","39.27","-","-0.46%"
"Apr 29, 2020","40.75","39.40","41.24","38.48","-","3.42%"
"Apr 30, 2020","41.84","40.80","42.46","40.57","-","2.66%"
"May 01, 2020","41.63","41.82","41.92","41.04","-","-0.50%"
"May 02, 2020","41.96","41.65","42.05","41.37","-","0.81%"
"May 03, 2020","42.38","42.00","42.64","41.69","-","0.98%"
"May 04, 2020","42.96","42.45","43.95","42.24","-","1.37%"
"May 05, 2020","43.95","42.96","44.01","42.65","-","2.31%"
"May 06, 2020","46.01","43.93","46.08","43.35","-","4.69%"
"May 07, 2020","47.12","46.00","47.45","45.00","-","2.41%"
"May 08, 2020","46.44","47.00","47.22","46.17","-","-1.45%"
