"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 14, 2020","0.006624","0.006115","0.006849","0.006112","520.11K","8.31%"
"Jan 15, 2020","0.006594","0.006607","0.006817","0.006457","400.91K","-0.45%"
"Jan 16, 2020","0.006598","0.006597","0.006698","0.006370","238.95K","0.06%"
"Jan 17, 2020","0.006849","0.006599","0.007063","0.006540","267.62K","3.80%"
"Jan 18, 2020","0.006647","0.006850","0.006953","0.006558","262.58K","-2.95%"
"Jan 19, 2020","0.006627","0.006651","0.006855","0.006449","248.60K","-0.30%"
"Jan 20, 2020","0.006619","0.006622","0.006706","0.006525","153.40K","-0.12%"
"Jan 21, 2020","0.006591","0.006618","0.006687","0.006552","127.94K","-0.42%"
"Jan 22, 2020","0.006719","0.006594","0.006754","0.006567","155.25K","1.94%"
"Jan 23, 2020","0.006477","0.006719","0.006731","0.006311","223.23K","-3.60%"
"Jan 24, 2020","0.006442","0.006488","0.006501","0.006130","226.14K","-0.54%"
"Jan 25, 2020","0.006382","0.006442","0.006490","0.006274","168.17K","-0.93%"
"Jan 26, 2020","0.006530","0.006382","0.006585","0.006355","183.18K","2.32%"
"Jan 27, 2020","0.006572","0.006532","0.006775","0.006475","208.00K","0.64%"
"Jan 28, 2020","0.006458","0.006572","0.006743","0.006433","223.70K","-1.73%"
"Jan 29, 2020","0.006430","0.006459","0.006670","0.006408","205.63K","-0.43%"
"Jan 30, 2020","0.007146","0.006427","0.007342","0.006323","402.45K","11.14%"
"Jan 31, 2020","0.007279","0.007146","0.007415","0.007091","313.69K","1.86%"
"Feb 01, 2020","0.007537","0.007273","0.007710","0.007236","340.95K","3.54%"
"Feb 02, 2020","0.007495","0.007536","0.007765","0.007312","265.12K","-0.56%"
"Feb 03, 2020","0.007495","0.007490","0.007636","0.007393","233.80K","0.00%"
"Feb 04, 2020","0.007401","0.007495","0.007550","0.007255","200.11K","-1.25%"
"Feb 05, 2020","0.007555","0.007401","0.007689","0.007357","261.49K","2.08%"
"Feb 06, 2020","0.007528","0.007550","0.007739","0.007370","255.27K","-0.36%"
"Feb 07, 2020","0.007573","0.007530","0.007672","0.007474","266.70K","0.60%"
"Feb 08, 2020","0.007740","0.007574","0.007891","0.007380","287.67K","2.21%"
"Feb 09, 2020","0.007582","0.007736","0.007803","0.007487","262.15K","-2.04%"
"Feb 10, 2020","0.007517","0.007583","0.007602","0.007384","286.96K","-0.86%"
"Feb 11, 2020","0.007481","0.007508","0.007644","0.007400","240.12K","-0.48%"
"Feb 12, 2020","0.007858","0.007477","0.007998","0.007477","398.91K","5.04%"
"Feb 13, 2020","0.007874","0.007871","0.008087","0.007586","1.10M","0.20%"
"Feb 14, 2020","0.008032","0.007875","0.008089","0.007773","639.24K","2.01%"
"Feb 15, 2020","0.007747","0.008029","0.008060","0.007645","1.05M","-3.55%"
"Feb 16, 2020","0.007533","0.007741","0.008034","0.007000","1.30M","-2.76%"
"Feb 17, 2020","0.007562","0.007530","0.007611","0.007108","1.16M","0.38%"
"Feb 18, 2020","0.007592","0.007569","0.007773","0.007312","1.14M","0.40%"
"Feb 19, 2020","0.007379","0.007586","0.007723","0.007191","1.04M","-2.81%"
"Feb 20, 2020","0.007229","0.007356","0.007496","0.007034","1.28M","-2.03%"
"Feb 21, 2020","0.007574","0.007226","0.007725","0.007165","1.29M","4.77%"
"Feb 22, 2020","0.007748","0.007569","0.007938","0.007503","1.50M","2.30%"
"Feb 23, 2020","0.008008","0.007748","0.008076","0.007732","1.32M","3.36%"
"Feb 24, 2020","0.007824","0.008007","0.008007","0.007551","1.30M","-2.30%"
"Feb 25, 2020","0.007625","0.007826","0.007860","0.007504","1.36M","-2.54%"
"Feb 26, 2020","0.006894","0.007620","0.007698","0.006678","1.10M","-9.59%"
"Feb 27, 2020","0.006997","0.006891","0.007251","0.006702","1.06M","1.49%"
"Feb 28, 2020","0.006894","0.007002","0.007116","0.006699","962.52K","-1.47%"
"Feb 29, 2020","0.006810","0.006890","0.007013","0.006757","957.82K","-1.22%"
"Mar 01, 2020","0.006769","0.006811","0.006961","0.006617","630.64K","-0.60%"
"Mar 02, 2020","0.006897","0.006766","0.007018","0.006702","788.34K","1.89%"
"Mar 03, 2020","0.006966","0.006893","0.007020","0.006800","1.04M","1.00%"
"Mar 04, 2020","0.006893","0.006966","0.006997","0.006771","774.00K","-1.05%"
"Mar 05, 2020","0.006850","0.006895","0.006930","0.006786","861.24K","-0.62%"
"Mar 06, 2020","0.006920","0.006853","0.006961","0.006788","792.25K","1.02%"
"Mar 07, 2020","0.006802","0.006921","0.007026","0.006784","817.83K","-1.71%"
"Mar 08, 2020","0.006332","0.006801","0.006801","0.006238","977.12K","-6.91%"
"Mar 09, 2020","0.006368","0.006348","0.006432","0.006098","556.10K","0.57%"
"Mar 10, 2020","0.006362","0.006348","0.006392","0.006221","121.77K","-0.09%"
"Mar 11, 2020","0.006118","0.006362","0.006376","0.006000","170.23K","-3.84%"
"Mar 12, 2020","0.006200","0.006119","0.006478","0.005112","1.01M","1.34%"
"Mar 13, 2020","0.006718","0.006236","0.006894","0.005993","1.28M","8.35%"
"Mar 14, 2020","0.006644","0.006630","0.006768","0.006537","226.44K","-1.10%"
"Mar 15, 2020","0.006783","0.006647","0.006819","0.006495","225.47K","2.09%"
