"Date","Price","Open","High","Low","Vol.","Change %"
"May 21, 2018","0.023569","0.023894","0.023903","0.023254","29.51K","-1.20%"
"May 22, 2018","0.021937","0.023616","0.023700","0.021855","44.68K","-6.92%"
"May 23, 2018","0.022741","0.021948","0.023227","0.021702","45.33K","3.67%"
"May 24, 2018","0.022661","0.022847","0.023350","0.021929","37.81K","-0.35%"
"May 25, 2018","0.022050","0.022652","0.022842","0.021960","21.71K","-2.70%"
"May 26, 2018","0.022420","0.022049","0.022457","0.021930","21.87K","1.68%"
"May 27, 2018","0.022608","0.022422","0.023204","0.022010","26.29K","0.84%"
"May 28, 2018","0.021076","0.022573","0.022860","0.020986","27.57K","-6.78%"
"May 29, 2018","0.021130","0.021069","0.022477","0.020712","47.25K","0.26%"
"May 30, 2018","0.020938","0.021141","0.021430","0.020802","33.44K","-0.91%"
"May 31, 2018","0.020777","0.020954","0.021200","0.020596","30.40K","-0.77%"
"Jun 01, 2018","0.020902","0.020766","0.021120","0.020435","29.52K","0.60%"
"Jun 02, 2018","0.021290","0.020969","0.021931","0.020850","34.22K","1.86%"
"Jun 03, 2018","0.021894","0.021306","0.022953","0.021266","40.76K","2.84%"
"Jun 04, 2018","0.021320","0.021856","0.022203","0.021026","29.02K","-2.62%"
"Jun 05, 2018","0.021945","0.021397","0.022250","0.021175","37.52K","2.93%"
"Jun 06, 2018","0.021511","0.021956","0.022029","0.021364","30.11K","-1.98%"
"Jun 07, 2018","0.021273","0.021511","0.022235","0.021222","35.41K","-1.11%"
"Jun 08, 2018","0.020829","0.021281","0.021529","0.020640","28.94K","-2.09%"
"Jun 09, 2018","0.020618","0.020771","0.020935","0.020444","19.50K","-1.01%"
"Jun 10, 2018","0.020646","0.020650","0.020692","0.019568","38.99K","0.14%"
"Jun 11, 2018","0.020093","0.020586","0.020785","0.019563","36.50K","-2.68%"
"Jun 12, 2018","0.019130","0.020092","0.020173","0.018450","35.67K","-4.79%"
"Jun 13, 2018","0.019276","0.019130","0.019329","0.018121","39.21K","0.76%"
"Jun 14, 2018","0.020026","0.019285","0.020569","0.018718","46.23K","3.89%"
"Jun 15, 2018","0.019056","0.020049","0.020383","0.018958","33.42K","-4.84%"
"Jun 16, 2018","0.019458","0.019065","0.019850","0.018865","27.75K","2.11%"
"Jun 17, 2018","0.019079","0.019498","0.019555","0.018908","24.80K","-1.95%"
"Jun 18, 2018","0.018912","0.019108","0.019250","0.018574","22.88K","-0.88%"
"Jun 19, 2018","0.018665","0.018912","0.019193","0.018550","30.44K","-1.31%"
"Jun 20, 2018","0.018149","0.018669","0.018894","0.018050","32.46K","-2.76%"
"Jun 21, 2018","0.018369","0.018149","0.018400","0.018053","20.68K","1.21%"
"Jun 22, 2018","0.018243","0.018369","0.018500","0.017706","39.75K","-0.69%"
"Jun 23, 2018","0.018650","0.018235","0.019480","0.018100","29.78K","2.23%"
"Jun 24, 2018","0.019717","0.018650","0.020186","0.018520","38.28K","5.72%"
"Jun 25, 2018","0.020299","0.019709","0.020810","0.019563","43.40K","2.95%"
"Jun 26, 2018","0.019800","0.020271","0.021087","0.019579","31.62K","-2.46%"
"Jun 27, 2018","0.021021","0.019801","0.021232","0.019722","46.83K","6.17%"
"Jun 28, 2018","0.020010","0.021022","0.022000","0.019676","59.23K","-4.81%"
"Jun 29, 2018","0.020361","0.020075","0.020654","0.019602","36.09K","1.75%"
"Jun 30, 2018","0.020443","0.020394","0.021132","0.019966","27.13K","0.40%"
"Jul 01, 2018","0.020500","0.020443","0.021000","0.019915","27.10K","0.28%"
"Jul 02, 2018","0.021285","0.020547","0.021557","0.020200","37.42K","3.83%"
"Jul 03, 2018","0.021259","0.021272","0.021760","0.020766","31.79K","-0.12%"
"Jul 04, 2018","0.021071","0.021245","0.021899","0.020620","22.36K","-0.88%"
"Jul 05, 2018","0.021099","0.021066","0.021295","0.020377","26.51K","0.13%"
"Jul 06, 2018","0.020123","0.021042","0.021216","0.019905","24.95K","-4.63%"
"Jul 07, 2018","0.019854","0.020154","0.020377","0.019782","25.61K","-1.34%"
"Jul 08, 2018","0.020490","0.019852","0.020618","0.019736","20.79K","3.20%"
"Jul 09, 2018","0.020318","0.020463","0.021000","0.020261","30.17K","-0.84%"
"Jul 10, 2018","0.019164","0.020317","0.020551","0.019111","30.55K","-5.68%"
"Jul 11, 2018","0.019635","0.019164","0.020284","0.019150","34.61K","2.46%"
"Jul 12, 2018","0.019298","0.019601","0.019968","0.019115","29.00K","-1.72%"
"Jul 13, 2018","0.019650","0.019350","0.019993","0.019149","27.23K","1.82%"
"Jul 14, 2018","0.019640","0.019668","0.019763","0.019353","23.69K","-0.05%"
"Jul 15, 2018","0.019493","0.019640","0.019790","0.019281","31.77K","-0.75%"
"Jul 16, 2018","0.020141","0.019511","0.020358","0.019222","44.03K","3.32%"
"Jul 17, 2018","0.019676","0.020091","0.021000","0.019553","46.28K","-2.31%"
"Jul 18, 2018","0.018911","0.019679","0.020056","0.018752","32.09K","-3.89%"
"Jul 19, 2018","0.018633","0.018911","0.019527","0.018619","32.33K","-1.47%"
"Jul 20, 2018","0.017702","0.018673","0.018749","0.017549","44.91K","-5.00%"
"Jul 21, 2018","0.017834","0.017651","0.017927","0.017475","32.08K","0.75%"
"Jul 22, 2018","0.017298","0.017833","0.017981","0.017224","29.02K","-3.01%"
"Jul 23, 2018","0.017370","0.017293","0.018450","0.017164","36.80K","0.42%"
"Jul 24, 2018","0.017569","0.017370","0.017917","0.017000","41.97K","1.15%"
"Jul 25, 2018","0.017532","0.017561","0.017784","0.016931","33.43K","-0.21%"
"Jul 26, 2018","0.017200","0.017484","0.017683","0.017117","34.53K","-1.89%"
"Jul 27, 2018","0.017174","0.017223","0.017479","0.017091","29.73K","-0.15%"
"Jul 28, 2018","0.017049","0.017143","0.017365","0.017008","24.65K","-0.73%"
"Jul 29, 2018","0.016502","0.017016","0.017186","0.016400","28.92K","-3.21%"
